train	ontonotes/bn/cnn/00/cnn_0002
train	ontonotes/bn/cnn/00/cnn_0003
train	ontonotes/bn/cnn/00/cnn_0004
train	ontonotes/bn/cnn/00/cnn_0005
train	ontonotes/bn/cnn/00/cnn_0006
train	ontonotes/bn/cnn/00/cnn_0007
train	ontonotes/bn/cnn/00/cnn_0008
train	ontonotes/bn/cnn/00/cnn_0011
train	ontonotes/bn/cnn/00/cnn_0012
train	ontonotes/bn/cnn/00/cnn_0013
train	ontonotes/bn/cnn/00/cnn_0014
train	ontonotes/bn/cnn/00/cnn_0015
train	ontonotes/bn/cnn/00/cnn_0016
train	ontonotes/bn/cnn/00/cnn_0017
train	ontonotes/bn/cnn/00/cnn_0018
train	ontonotes/bn/cnn/00/cnn_0021
train	ontonotes/bn/cnn/00/cnn_0022
train	ontonotes/bn/cnn/00/cnn_0023
train	ontonotes/bn/cnn/00/cnn_0024
train	ontonotes/bn/cnn/00/cnn_0025
train	ontonotes/bn/cnn/00/cnn_0026
train	ontonotes/bn/cnn/00/cnn_0027
train	ontonotes/bn/cnn/00/cnn_0028
train	ontonotes/bn/cnn/00/cnn_0031
train	ontonotes/bn/cnn/00/cnn_0032
train	ontonotes/bn/cnn/00/cnn_0033
train	ontonotes/bn/cnn/00/cnn_0034
train	ontonotes/bn/cnn/00/cnn_0035
train	ontonotes/bn/cnn/00/cnn_0036
train	ontonotes/bn/cnn/00/cnn_0037
train	ontonotes/bn/cnn/00/cnn_0038
train	ontonotes/bn/cnn/00/cnn_0041
train	ontonotes/bn/cnn/00/cnn_0042
train	ontonotes/bn/cnn/00/cnn_0043
train	ontonotes/bn/cnn/00/cnn_0044
train	ontonotes/bn/cnn/00/cnn_0045
train	ontonotes/bn/cnn/00/cnn_0046
train	ontonotes/bn/cnn/00/cnn_0047
train	ontonotes/bn/cnn/00/cnn_0048
train	ontonotes/bn/cnn/00/cnn_0051
train	ontonotes/bn/cnn/00/cnn_0052
train	ontonotes/bn/cnn/00/cnn_0053
train	ontonotes/bn/cnn/00/cnn_0054
train	ontonotes/bn/cnn/00/cnn_0055
train	ontonotes/bn/cnn/00/cnn_0056
train	ontonotes/bn/cnn/00/cnn_0057
train	ontonotes/bn/cnn/00/cnn_0058
train	ontonotes/bn/cnn/00/cnn_0061
train	ontonotes/bn/cnn/00/cnn_0062
train	ontonotes/bn/cnn/00/cnn_0063
train	ontonotes/bn/cnn/00/cnn_0064
train	ontonotes/bn/cnn/00/cnn_0065
train	ontonotes/bn/cnn/00/cnn_0066
train	ontonotes/bn/cnn/00/cnn_0067
train	ontonotes/bn/cnn/00/cnn_0068
train	ontonotes/bn/cnn/00/cnn_0071
train	ontonotes/bn/cnn/00/cnn_0072
train	ontonotes/bn/cnn/00/cnn_0073
train	ontonotes/bn/cnn/00/cnn_0074
train	ontonotes/bn/cnn/00/cnn_0075
train	ontonotes/bn/cnn/00/cnn_0076
train	ontonotes/bn/cnn/00/cnn_0077
train	ontonotes/bn/cnn/00/cnn_0078
train	ontonotes/bn/cnn/00/cnn_0081
train	ontonotes/bn/cnn/00/cnn_0082
train	ontonotes/bn/cnn/00/cnn_0083
train	ontonotes/bn/cnn/00/cnn_0084
train	ontonotes/bn/cnn/00/cnn_0085
train	ontonotes/bn/cnn/00/cnn_0086
train	ontonotes/bn/cnn/00/cnn_0087
train	ontonotes/bn/cnn/00/cnn_0088
train	ontonotes/bn/cnn/00/cnn_0091
train	ontonotes/bn/cnn/00/cnn_0092
train	ontonotes/bn/cnn/00/cnn_0093
train	ontonotes/bn/cnn/00/cnn_0094
train	ontonotes/bn/cnn/00/cnn_0095
train	ontonotes/bn/cnn/00/cnn_0096
train	ontonotes/bn/cnn/00/cnn_0097
train	ontonotes/bn/cnn/00/cnn_0098
train	ontonotes/bn/cnn/01/cnn_0101
train	ontonotes/bn/cnn/01/cnn_0102
train	ontonotes/bn/cnn/01/cnn_0103
train	ontonotes/bn/cnn/01/cnn_0104
train	ontonotes/bn/cnn/01/cnn_0105
train	ontonotes/bn/cnn/01/cnn_0106
train	ontonotes/bn/cnn/01/cnn_0107
train	ontonotes/bn/cnn/01/cnn_0108
train	ontonotes/bn/cnn/01/cnn_0111
train	ontonotes/bn/cnn/01/cnn_0112
train	ontonotes/bn/cnn/01/cnn_0113
train	ontonotes/bn/cnn/01/cnn_0114
train	ontonotes/bn/cnn/01/cnn_0115
train	ontonotes/bn/cnn/01/cnn_0116
train	ontonotes/bn/cnn/01/cnn_0117
train	ontonotes/bn/cnn/01/cnn_0118
train	ontonotes/bn/cnn/01/cnn_0121
train	ontonotes/bn/cnn/01/cnn_0122
train	ontonotes/bn/cnn/01/cnn_0123
train	ontonotes/bn/cnn/01/cnn_0124
train	ontonotes/bn/cnn/01/cnn_0125
train	ontonotes/bn/cnn/01/cnn_0126
train	ontonotes/bn/cnn/01/cnn_0127
train	ontonotes/bn/cnn/01/cnn_0128
train	ontonotes/bn/cnn/01/cnn_0131
train	ontonotes/bn/cnn/01/cnn_0132
train	ontonotes/bn/cnn/01/cnn_0133
train	ontonotes/bn/cnn/01/cnn_0134
train	ontonotes/bn/cnn/01/cnn_0135
train	ontonotes/bn/cnn/01/cnn_0136
train	ontonotes/bn/cnn/01/cnn_0137
train	ontonotes/bn/cnn/01/cnn_0138
train	ontonotes/bn/cnn/01/cnn_0141
train	ontonotes/bn/cnn/01/cnn_0142
train	ontonotes/bn/cnn/01/cnn_0143
train	ontonotes/bn/cnn/01/cnn_0144
train	ontonotes/bn/cnn/01/cnn_0145
train	ontonotes/bn/cnn/01/cnn_0146
train	ontonotes/bn/cnn/01/cnn_0147
train	ontonotes/bn/cnn/01/cnn_0148
train	ontonotes/bn/cnn/01/cnn_0151
train	ontonotes/bn/cnn/01/cnn_0152
train	ontonotes/bn/cnn/01/cnn_0153
train	ontonotes/bn/cnn/01/cnn_0154
train	ontonotes/bn/cnn/01/cnn_0155
train	ontonotes/bn/cnn/01/cnn_0156
train	ontonotes/bn/cnn/01/cnn_0157
train	ontonotes/bn/cnn/01/cnn_0158
train	ontonotes/bn/cnn/01/cnn_0161
train	ontonotes/bn/cnn/01/cnn_0162
train	ontonotes/bn/cnn/01/cnn_0163
train	ontonotes/bn/cnn/01/cnn_0164
train	ontonotes/bn/cnn/01/cnn_0165
train	ontonotes/bn/cnn/01/cnn_0166
train	ontonotes/bn/cnn/01/cnn_0167
train	ontonotes/bn/cnn/01/cnn_0168
train	ontonotes/bn/cnn/01/cnn_0171
train	ontonotes/bn/cnn/01/cnn_0172
train	ontonotes/bn/cnn/01/cnn_0173
train	ontonotes/bn/cnn/01/cnn_0174
train	ontonotes/bn/cnn/01/cnn_0175
train	ontonotes/bn/cnn/01/cnn_0176
train	ontonotes/bn/cnn/01/cnn_0177
train	ontonotes/bn/cnn/01/cnn_0178
train	ontonotes/bn/cnn/01/cnn_0181
train	ontonotes/bn/cnn/01/cnn_0182
train	ontonotes/bn/cnn/01/cnn_0183
train	ontonotes/bn/cnn/01/cnn_0184
train	ontonotes/bn/cnn/01/cnn_0185
train	ontonotes/bn/cnn/01/cnn_0186
train	ontonotes/bn/cnn/01/cnn_0187
train	ontonotes/bn/cnn/01/cnn_0188
train	ontonotes/bn/cnn/01/cnn_0191
train	ontonotes/bn/cnn/01/cnn_0192
train	ontonotes/bn/cnn/01/cnn_0193
train	ontonotes/bn/cnn/01/cnn_0194
train	ontonotes/bn/cnn/01/cnn_0195
train	ontonotes/bn/cnn/01/cnn_0196
train	ontonotes/bn/cnn/01/cnn_0197
train	ontonotes/bn/cnn/01/cnn_0198
train	ontonotes/bn/cnn/02/cnn_0201
train	ontonotes/bn/cnn/02/cnn_0202
train	ontonotes/bn/cnn/02/cnn_0203
train	ontonotes/bn/cnn/02/cnn_0204
train	ontonotes/bn/cnn/02/cnn_0205
train	ontonotes/bn/cnn/02/cnn_0206
train	ontonotes/bn/cnn/02/cnn_0207
train	ontonotes/bn/cnn/02/cnn_0208
train	ontonotes/bn/cnn/02/cnn_0211
train	ontonotes/bn/cnn/02/cnn_0212
train	ontonotes/bn/cnn/02/cnn_0213
train	ontonotes/bn/cnn/02/cnn_0214
train	ontonotes/bn/cnn/02/cnn_0215
train	ontonotes/bn/cnn/02/cnn_0216
train	ontonotes/bn/cnn/02/cnn_0217
train	ontonotes/bn/cnn/02/cnn_0218
train	ontonotes/bn/cnn/02/cnn_0221
train	ontonotes/bn/cnn/02/cnn_0222
train	ontonotes/bn/cnn/02/cnn_0223
train	ontonotes/bn/cnn/02/cnn_0224
train	ontonotes/bn/cnn/02/cnn_0225
train	ontonotes/bn/cnn/02/cnn_0226
train	ontonotes/bn/cnn/02/cnn_0227
train	ontonotes/bn/cnn/02/cnn_0228
train	ontonotes/bn/cnn/02/cnn_0231
train	ontonotes/bn/cnn/02/cnn_0232
train	ontonotes/bn/cnn/02/cnn_0233
train	ontonotes/bn/cnn/02/cnn_0234
train	ontonotes/bn/cnn/02/cnn_0235
train	ontonotes/bn/cnn/02/cnn_0236
train	ontonotes/bn/cnn/02/cnn_0237
train	ontonotes/bn/cnn/02/cnn_0238
train	ontonotes/bn/cnn/02/cnn_0241
train	ontonotes/bn/cnn/02/cnn_0242
train	ontonotes/bn/cnn/02/cnn_0243
train	ontonotes/bn/cnn/02/cnn_0244
train	ontonotes/bn/cnn/02/cnn_0245
train	ontonotes/bn/cnn/02/cnn_0246
train	ontonotes/bn/cnn/02/cnn_0247
train	ontonotes/bn/cnn/02/cnn_0248
train	ontonotes/bn/cnn/02/cnn_0251
train	ontonotes/bn/cnn/02/cnn_0252
train	ontonotes/bn/cnn/02/cnn_0253
train	ontonotes/bn/cnn/02/cnn_0254
train	ontonotes/bn/cnn/02/cnn_0255
train	ontonotes/bn/cnn/02/cnn_0256
train	ontonotes/bn/cnn/02/cnn_0257
train	ontonotes/bn/cnn/02/cnn_0258
train	ontonotes/bn/cnn/02/cnn_0261
train	ontonotes/bn/cnn/02/cnn_0262
train	ontonotes/bn/cnn/02/cnn_0263
train	ontonotes/bn/cnn/02/cnn_0264
train	ontonotes/bn/cnn/02/cnn_0265
train	ontonotes/bn/cnn/02/cnn_0266
train	ontonotes/bn/cnn/02/cnn_0267
train	ontonotes/bn/cnn/02/cnn_0268
train	ontonotes/bn/cnn/02/cnn_0271
train	ontonotes/bn/cnn/02/cnn_0272
train	ontonotes/bn/cnn/02/cnn_0273
train	ontonotes/bn/cnn/02/cnn_0274
train	ontonotes/bn/cnn/02/cnn_0275
train	ontonotes/bn/cnn/02/cnn_0276
train	ontonotes/bn/cnn/02/cnn_0277
train	ontonotes/bn/cnn/02/cnn_0278
train	ontonotes/bn/cnn/02/cnn_0281
train	ontonotes/bn/cnn/02/cnn_0282
train	ontonotes/bn/cnn/02/cnn_0283
train	ontonotes/bn/cnn/02/cnn_0284
train	ontonotes/bn/cnn/02/cnn_0285
train	ontonotes/bn/cnn/02/cnn_0286
train	ontonotes/bn/cnn/02/cnn_0287
train	ontonotes/bn/cnn/02/cnn_0288
train	ontonotes/bn/cnn/02/cnn_0291
train	ontonotes/bn/cnn/02/cnn_0292
train	ontonotes/bn/cnn/02/cnn_0293
train	ontonotes/bn/cnn/02/cnn_0294
train	ontonotes/bn/cnn/02/cnn_0295
train	ontonotes/bn/cnn/02/cnn_0296
train	ontonotes/bn/cnn/02/cnn_0297
train	ontonotes/bn/cnn/02/cnn_0298
train	ontonotes/bn/cnn/03/cnn_0301
train	ontonotes/bn/cnn/03/cnn_0302
train	ontonotes/bn/cnn/03/cnn_0303
train	ontonotes/bn/cnn/03/cnn_0304
train	ontonotes/bn/cnn/03/cnn_0305
train	ontonotes/bn/cnn/03/cnn_0306
train	ontonotes/bn/cnn/03/cnn_0307
train	ontonotes/bn/cnn/03/cnn_0308
train	ontonotes/bn/cnn/03/cnn_0311
train	ontonotes/bn/cnn/03/cnn_0312
train	ontonotes/bn/cnn/03/cnn_0313
train	ontonotes/bn/cnn/03/cnn_0314
train	ontonotes/bn/cnn/03/cnn_0315
train	ontonotes/bn/cnn/03/cnn_0316
train	ontonotes/bn/cnn/03/cnn_0317
train	ontonotes/bn/cnn/03/cnn_0318
train	ontonotes/bn/cnn/03/cnn_0321
train	ontonotes/bn/cnn/03/cnn_0322
train	ontonotes/bn/cnn/03/cnn_0323
train	ontonotes/bn/cnn/03/cnn_0324
train	ontonotes/bn/cnn/03/cnn_0325
train	ontonotes/bn/cnn/03/cnn_0326
train	ontonotes/bn/cnn/03/cnn_0327
train	ontonotes/bn/cnn/03/cnn_0328
train	ontonotes/bn/cnn/03/cnn_0331
train	ontonotes/bn/cnn/03/cnn_0332
train	ontonotes/bn/cnn/03/cnn_0333
train	ontonotes/bn/cnn/03/cnn_0334
train	ontonotes/bn/cnn/03/cnn_0335
train	ontonotes/bn/cnn/03/cnn_0336
train	ontonotes/bn/cnn/03/cnn_0337
train	ontonotes/bn/cnn/03/cnn_0338
train	ontonotes/bn/cnn/03/cnn_0341
train	ontonotes/bn/cnn/03/cnn_0342
train	ontonotes/bn/cnn/03/cnn_0343
train	ontonotes/bn/cnn/03/cnn_0344
train	ontonotes/bn/cnn/03/cnn_0345
train	ontonotes/bn/cnn/03/cnn_0346
train	ontonotes/bn/cnn/03/cnn_0347
train	ontonotes/bn/cnn/03/cnn_0348
train	ontonotes/bn/cnn/03/cnn_0351
train	ontonotes/bn/cnn/03/cnn_0352
train	ontonotes/bn/cnn/03/cnn_0353
train	ontonotes/bn/cnn/03/cnn_0354
train	ontonotes/bn/cnn/03/cnn_0355
train	ontonotes/bn/cnn/03/cnn_0356
train	ontonotes/bn/cnn/03/cnn_0357
train	ontonotes/bn/cnn/03/cnn_0358
train	ontonotes/bn/cnn/03/cnn_0361
train	ontonotes/bn/cnn/03/cnn_0362
train	ontonotes/bn/cnn/03/cnn_0363
train	ontonotes/bn/cnn/03/cnn_0364
train	ontonotes/bn/cnn/03/cnn_0365
train	ontonotes/bn/cnn/03/cnn_0366
train	ontonotes/bn/cnn/03/cnn_0367
train	ontonotes/bn/cnn/03/cnn_0368
train	ontonotes/bn/cnn/03/cnn_0371
train	ontonotes/bn/cnn/03/cnn_0372
train	ontonotes/bn/cnn/03/cnn_0373
train	ontonotes/bn/cnn/03/cnn_0374
train	ontonotes/bn/cnn/03/cnn_0375
train	ontonotes/bn/cnn/03/cnn_0376
train	ontonotes/bn/cnn/03/cnn_0377
train	ontonotes/bn/cnn/03/cnn_0378
train	ontonotes/bn/cnn/03/cnn_0381
train	ontonotes/bn/cnn/03/cnn_0382
train	ontonotes/bn/cnn/03/cnn_0383
train	ontonotes/bn/cnn/03/cnn_0384
train	ontonotes/bn/cnn/03/cnn_0385
train	ontonotes/bn/cnn/03/cnn_0386
train	ontonotes/bn/cnn/03/cnn_0387
train	ontonotes/bn/cnn/03/cnn_0388
train	ontonotes/bn/cnn/03/cnn_0391
train	ontonotes/bn/cnn/03/cnn_0392
train	ontonotes/bn/cnn/03/cnn_0393
train	ontonotes/bn/cnn/03/cnn_0394
train	ontonotes/bn/cnn/03/cnn_0395
train	ontonotes/bn/cnn/03/cnn_0396
train	ontonotes/bn/cnn/03/cnn_0397
train	ontonotes/bn/cnn/03/cnn_0398
train	ontonotes/bn/cnn/04/cnn_0401
train	ontonotes/bn/cnn/04/cnn_0402
train	ontonotes/bn/cnn/04/cnn_0403
train	ontonotes/bn/cnn/04/cnn_0404
train	ontonotes/bn/cnn/04/cnn_0405
train	ontonotes/bn/cnn/04/cnn_0406
train	ontonotes/bn/cnn/04/cnn_0407
train	ontonotes/bn/cnn/04/cnn_0408
train	ontonotes/bn/cnn/04/cnn_0411
train	ontonotes/bn/cnn/04/cnn_0412
train	ontonotes/bn/cnn/04/cnn_0413
train	ontonotes/bn/cnn/04/cnn_0414
train	ontonotes/bn/cnn/04/cnn_0415
train	ontonotes/bn/cnn/04/cnn_0416
train	ontonotes/bn/cnn/04/cnn_0417
train	ontonotes/bn/cnn/04/cnn_0418
train	ontonotes/bn/cnn/04/cnn_0421
train	ontonotes/bn/cnn/04/cnn_0422
train	ontonotes/bn/cnn/04/cnn_0423
train	ontonotes/bn/cnn/04/cnn_0424
train	ontonotes/bn/cnn/04/cnn_0425
train	ontonotes/bn/cnn/04/cnn_0426
train	ontonotes/bn/cnn/04/cnn_0427
train	ontonotes/bn/cnn/04/cnn_0428
train	ontonotes/bn/cnn/04/cnn_0431
train	ontonotes/bn/cnn/04/cnn_0432
train	ontonotes/bn/cnn/04/cnn_0433
train	ontonotes/bn/cnn/04/cnn_0434
train	ontonotes/bn/cnn/04/cnn_0435
train	ontonotes/bn/cnn/04/cnn_0436
train	ontonotes/bn/cnn/04/cnn_0437
train	ontonotes/bn/mnb/00/mnb_0001
train	ontonotes/bn/mnb/00/mnb_0002
train	ontonotes/bn/mnb/00/mnb_0003
train	ontonotes/bn/mnb/00/mnb_0004
train	ontonotes/bn/mnb/00/mnb_0005
train	ontonotes/bn/mnb/00/mnb_0006
train	ontonotes/bn/mnb/00/mnb_0007
train	ontonotes/bn/mnb/00/mnb_0008
train	ontonotes/bn/mnb/00/mnb_0011
train	ontonotes/bn/mnb/00/mnb_0012
train	ontonotes/bn/mnb/00/mnb_0013
train	ontonotes/bn/mnb/00/mnb_0014
train	ontonotes/bn/mnb/00/mnb_0015
train	ontonotes/bn/mnb/00/mnb_0016
train	ontonotes/bn/mnb/00/mnb_0017
train	ontonotes/bn/mnb/00/mnb_0018
train	ontonotes/bn/mnb/00/mnb_0021
train	ontonotes/bn/mnb/00/mnb_0022
train	ontonotes/bn/mnb/00/mnb_0023
train	ontonotes/bn/mnb/00/mnb_0024
train	ontonotes/bn/mnb/00/mnb_0025
train	ontonotes/bn/nbc/00/nbc_0001
train	ontonotes/bn/nbc/00/nbc_0002
train	ontonotes/bn/nbc/00/nbc_0003
train	ontonotes/bn/nbc/00/nbc_0004
train	ontonotes/bn/nbc/00/nbc_0005
train	ontonotes/bn/nbc/00/nbc_0006
train	ontonotes/bn/nbc/00/nbc_0007
train	ontonotes/bn/nbc/00/nbc_0008
train	ontonotes/bn/nbc/00/nbc_0011
train	ontonotes/bn/nbc/00/nbc_0012
train	ontonotes/bn/nbc/00/nbc_0013
train	ontonotes/bn/nbc/00/nbc_0014
train	ontonotes/bn/nbc/00/nbc_0015
train	ontonotes/bn/nbc/00/nbc_0016
train	ontonotes/bn/nbc/00/nbc_0017
train	ontonotes/bn/nbc/00/nbc_0018
train	ontonotes/bn/nbc/00/nbc_0021
train	ontonotes/bn/nbc/00/nbc_0022
train	ontonotes/bn/nbc/00/nbc_0023
